 x[m] u[m/s] rho[kg/m3] p[Pa]
  -0.00500   -0.00023    1.00021    1.00029
   0.00500    0.00023    0.99979    0.99971
   0.01500    0.00042    0.99967    0.99950
   0.02500    0.00068    0.99949    0.99920
   0.03500    0.00106    0.99922    0.99877
   0.04500    0.00162    0.99880    0.99813
   0.05500    0.00242    0.99821    0.99721
   0.06500    0.00353    0.99737    0.99593
   0.07500    0.00505    0.99622    0.99417
   0.08500    0.00708    0.99466    0.99183
   0.09500    0.00974    0.99261    0.98876
   0.10500    0.01314    0.98998    0.98484
   0.11500    0.01740    0.98666    0.97994
   0.12500    0.02264    0.98256    0.97394
   0.13500    0.02896    0.97759    0.96674
   0.14500    0.03645    0.97170    0.95825
   0.15500    0.04516    0.96483    0.94845
   0.16500    0.05514    0.95695    0.93730
   0.17500    0.06642    0.94805    0.92482
   0.18500    0.07900    0.93816    0.91107
   0.19500    0.09285    0.92730    0.89611
   0.20500    0.10794    0.91552    0.88004
   0.21500    0.12422    0.90289    0.86295
   0.22500    0.14164    0.88949    0.84498
   0.23500    0.16013    0.87537    0.82624
   0.24500    0.17962    0.86064    0.80686
   0.25500    0.20004    0.84538    0.78697
   0.26500    0.22133    0.82966    0.76667
   0.27500    0.24341    0.81356    0.74609
   0.28500    0.26621    0.79716    0.72532
   0.29500    0.28968    0.78053    0.70446
   0.30500    0.31374    0.76374    0.68360
   0.31500    0.33835    0.74684    0.66282
   0.32500    0.36344    0.72989    0.64218
   0.33500    0.38896    0.71295    0.62176
   0.34500    0.41486    0.69606    0.60160
   0.35500    0.44108    0.67926    0.58176
   0.36500    0.46758    0.66260    0.56229
   0.37500    0.49431    0.64612    0.54322
   0.38500    0.52120    0.62986    0.52459
   0.39500    0.54820    0.61384    0.50645
   0.40500    0.57524    0.59812    0.48882
   0.41500    0.60226    0.58272    0.47173
   0.42500    0.62917    0.56769    0.45523
   0.43500    0.65588    0.55306    0.43934
   0.44500    0.68228    0.53890    0.42411
   0.45500    0.70825    0.52524    0.40957
   0.46500    0.73364    0.51215    0.39578
   0.47500    0.75827    0.49968    0.38279
   0.48500    0.78196    0.48792    0.37065
   0.49500    0.80447    0.47693    0.35942
   0.50500    0.82556    0.46681    0.34917
   0.51500    0.84497    0.45762    0.33996
   0.52500    0.86247    0.44943    0.33185
   0.53500    0.87785    0.44230    0.32486
   0.54500    0.89095    0.43625    0.31901
   0.55500    0.90173    0.43125    0.31427
   0.56500    0.91026    0.42724    0.31056
   0.57500    0.91672    0.42409    0.30779
   0.58500    0.92138    0.42166    0.30580
   0.59500    0.92459    0.41977    0.30444
   0.60500    0.92669    0.41823    0.30356
   0.61500    0.92802    0.41683    0.30301
   0.62500    0.92884    0.41538    0.30267
   0.63500    0.92938    0.41368    0.30246
   0.64500    0.92980    0.41150    0.30231
   0.65500    0.93021    0.40863    0.30217
   0.66500    0.93067    0.40481    0.30201
   0.67500    0.93122    0.39984    0.30183
   0.68500    0.93187    0.39355    0.30163
   0.69500    0.93259    0.38587    0.30141
   0.70500    0.93334    0.37684    0.30120
   0.71500    0.93406    0.36664    0.30102
   0.72500    0.93469    0.35557    0.30089
   0.73500    0.93515    0.34402    0.30082
   0.74500    0.93541    0.33242    0.30083
   0.75500    0.93542    0.32120    0.30091
   0.76500    0.93519    0.31072    0.30106
   0.77500    0.93473    0.30127    0.30126
   0.78500    0.93409    0.29302    0.30150
   0.79500    0.93333    0.28606    0.30176
   0.80500    0.93252    0.28037    0.30203
   0.81500    0.93172    0.27588    0.30228
   0.82500    0.93099    0.27244    0.30251
   0.83500    0.93034    0.26990    0.30270
   0.84500    0.92978    0.26809    0.30285
   0.85500    0.92926    0.26684    0.30294
   0.86500    0.92873    0.26599    0.30294
   0.87500    0.92805    0.26539    0.30283
   0.88500    0.92699    0.26490    0.30253
   0.89500    0.92518    0.26436    0.30190
   0.90500    0.92199    0.26356    0.30071
   0.91500    0.91634    0.26222    0.29858
   0.92500    0.90646    0.25992    0.29488
   0.93500    0.88945    0.25602    0.28863
   0.94500    0.86074    0.24962    0.27845
   0.95500    0.81368    0.23961    0.26267
   0.96500    0.73988    0.22498    0.23988
   0.97500    0.63207    0.20557    0.21022
   0.98500    0.49225    0.18295    0.17668
   0.99500    0.34729    0.16107    0.14593
   1.00500    0.34729    0.16107    0.14593
