 x[m] u[m/s] rho[kg/m3] p[Pa]
  -0.00500   -0.00004    1.00004    1.00006
   0.00500    0.00004    0.99996    0.99994
   0.01500    0.00009    0.99993    0.99990
   0.02500    0.00015    0.99989    0.99982
   0.03500    0.00026    0.99981    0.99970
   0.04500    0.00043    0.99969    0.99950
   0.05500    0.00070    0.99950    0.99920
   0.06500    0.00110    0.99920    0.99874
   0.07500    0.00169    0.99876    0.99805
   0.08500    0.00256    0.99811    0.99705
   0.09500    0.00378    0.99719    0.99564
   0.10500    0.00547    0.99591    0.99369
   0.11500    0.00774    0.99418    0.99107
   0.12500    0.01073    0.99188    0.98762
   0.13500    0.01458    0.98890    0.98320
   0.14500    0.01943    0.98514    0.97764
   0.15500    0.02539    0.98047    0.97083
   0.16500    0.03259    0.97483    0.96264
   0.17500    0.04112    0.96812    0.95301
   0.18500    0.05105    0.96031    0.94189
   0.19500    0.06241    0.95136    0.92929
   0.20500    0.07522    0.94129    0.91523
   0.21500    0.08948    0.93011    0.89978
   0.22500    0.10514    0.91789    0.88305
   0.23500    0.12217    0.90468    0.86514
   0.24500    0.14050    0.89057    0.84621
   0.25500    0.16006    0.87564    0.82637
   0.26500    0.18077    0.86000    0.80580
   0.27500    0.20255    0.84373    0.78462
   0.28500    0.22531    0.82694    0.76299
   0.29500    0.24898    0.80972    0.74102
   0.30500    0.27349    0.79216    0.71885
   0.31500    0.29874    0.77434    0.69660
   0.32500    0.32467    0.75634    0.67435
   0.33500    0.35121    0.73824    0.65222
   0.34500    0.37829    0.72009    0.63027
   0.35500    0.40585    0.70197    0.60859
   0.36500    0.43381    0.68393    0.58724
   0.37500    0.46212    0.66602    0.56628
   0.38500    0.49071    0.64830    0.54578
   0.39500    0.51951    0.63082    0.52576
   0.40500    0.54845    0.61361    0.50630
   0.41500    0.57744    0.59674    0.48742
   0.42500    0.60639    0.58024    0.46917
   0.43500    0.63521    0.56417    0.45159
   0.44500    0.66376    0.54859    0.43475
   0.45500    0.69191    0.53356    0.41867
   0.46500    0.71949    0.51914    0.40342
   0.47500    0.74629    0.50541    0.38906
   0.48500    0.77211    0.49245    0.37565
   0.49500    0.79667    0.48036    0.36327
   0.50500    0.81968    0.46922    0.35200
   0.51500    0.84084    0.45914    0.34190
   0.52500    0.85986    0.45019    0.33305
   0.53500    0.87649    0.44244    0.32547
   0.54500    0.89055    0.43591    0.31919
   0.55500    0.90199    0.43055    0.31416
   0.56500    0.91091    0.42628    0.31030
   0.57500    0.91753    0.42296    0.30745
   0.58500    0.92221    0.42037    0.30547
   0.59500    0.92535    0.41829    0.30414
   0.60500    0.92736    0.41647    0.30330
   0.61500    0.92863    0.41465    0.30279
   0.62500    0.92945    0.41255    0.30246
   0.63500    0.93006    0.40989    0.30224
   0.64500    0.93062    0.40640    0.30204
   0.65500    0.93121    0.40179    0.30185
   0.66500    0.93189    0.39584    0.30163
   0.67500    0.93265    0.38841    0.30140
   0.68500    0.93345    0.37950    0.30117
   0.69500    0.93425    0.36926    0.30097
   0.70500    0.93496    0.35797    0.30082
   0.71500    0.93551    0.34606    0.30073
   0.72500    0.93583    0.33400    0.30072
   0.73500    0.93588    0.32227    0.30080
   0.74500    0.93566    0.31131    0.30096
   0.75500    0.93518    0.30143    0.30118
   0.76500    0.93450    0.29285    0.30144
   0.77500    0.93368    0.28565    0.30173
   0.78500    0.93280    0.27983    0.30202
   0.79500    0.93194    0.27528    0.30229
   0.80500    0.93114    0.27185    0.30253
   0.81500    0.93042    0.26936    0.30271
   0.82500    0.92974    0.26761    0.30283
   0.83500    0.92902    0.26640    0.30284
   0.84500    0.92810    0.26555    0.30269
   0.85500    0.92669    0.26485    0.30229
   0.86500    0.92429    0.26409    0.30146
   0.87500    0.92007    0.26301    0.29990
   0.88500    0.91262    0.26124    0.29711
   0.89500    0.89962    0.25823    0.29229
   0.90500    0.87736    0.25321    0.28426
   0.91500    0.84011    0.24512    0.27144
   0.92500    0.77995    0.23285    0.25220
   0.93500    0.68792    0.21576    0.22582
   0.94500    0.55892    0.19460    0.19390
   0.95500    0.40157    0.17220    0.16131
   0.96500    0.24543    0.15267    0.13432
   0.97500    0.12635    0.13898    0.11659
   0.98500    0.05690    0.13123    0.10715
   0.99500    0.02477    0.12757    0.10290
   1.00500    0.02477    0.12757    0.10290
